tweet,side-effect,ineffective,rushed,pharma,mandatory,unnecessary,political,ingredients,conspiracy,country,religious,none
 mandaluyongpio sinovac made china worst performing ineffective available vaccine,0,1,0,0,0,0,0,0,0,1,0,0
 wisconsin pharmacist ruined moderna covid vaccine thought unsafe,0,1,0,0,0,0,0,0,0,0,0,0
 greg hunt catching israel well 3rd pfizer booster jab planning 4th 41797 new cases 127 deaths week breakthrough vaccine failure qanda,1,1,0,0,0,0,0,0,0,0,0,0
 thehill would get briefing include pointing pics choose person w mask bigly covfefe job choose vaccine highest price tag make puppetmasters wealth truly hope testing enough hurrying profits,0,0,0,1,0,0,0,0,0,0,0,0
 kerriemcevoy im view covid vaccines rushed bit ill take one soon everyone involved pushing goes first polite thing,0,0,1,0,0,0,0,0,0,0,0,0
 anyone getting covid vaccine sure get tests done prior getting vaccine every six months thereafter keep eye vaccine affecting body class action suit follow getting similar detrimental side effects,1,0,0,0,0,0,0,0,0,0,0,0
 pritchard_s borisjohnson im sharon keep getting told im minority im interested vaccine never ill anything problems covid house much niffle crack people,0,0,0,0,0,0,0,0,0,0,0,1
 comicdavesmith janiehsieh dont get vaccine could become like lepers want everybody much,0,0,0,0,1,0,0,0,0,0,0,0
 well russian vaccine bad dsa failed last time,0,0,0,0,0,0,0,0,0,1,0,0
 canada suspending use astrazeneca vaccine people 55 cbc news cold day july could talk getting voodoo vaccines big pharma go f,0,0,0,1,0,0,0,0,0,0,0,0
 shocking reason pfizers coronavirus vaccine requires storage 70c contains experimental nanotech components never used vaccines look harvard 2003 gates lieber nano virology research im sure innocent,0,0,1,0,0,0,0,1,0,0,0,0
 canadianpm week canada 80 million pfizer vaccine norway proved unsafe unreliable fir safety different vaccine approved health canada seamusoregan,1,0,0,0,0,0,0,0,0,0,0,0
 squawkcnbc news flash covid19 political scam wearing mask joke vaccine distribution jokego,0,0,0,0,0,0,0,0,1,0,0,0
 nadhimzahawi moms home came severe covid outbreak 11 days vaccination mom tested negative remains wellshe didnt vaccine nadhim refuses comment ignores,0,1,0,0,0,1,0,0,0,0,0,0
 disclosetv biontech_group thing new normal normal normal kind life try impose humanity definitely normal,0,0,0,0,0,0,0,0,0,0,0,1
 remember sapbonggo challenged secduque sec galvez inject sinovac 50 efficacy rate public boost acceptability rate filipinos vaccination cant please dont buy sinovac total waste funds,0,1,0,0,0,0,0,0,0,0,0,0
 sajidjavid lockdown government going ignored sure keir_starmer jonashworth would put plan b place trying make people ill even double triple vaccine people still spread covid valneva novavax stop delta variant,1,1,0,0,0,0,0,0,0,0,0,0
 patpenn2 thats right unfortunately think sold money used get flu vaccines work never disclose get vaccinated saw label astrazenecas recombinant looks like dna enough thanks,0,0,0,0,0,0,0,1,1,0,0,0
 mapabusong ko gali danay ko magpa vaccine ah head pfizer research covid vaccine female sterilization health money news,1,0,0,0,0,0,0,0,0,0,0,0
 vaccine dont want unknown side effects untested drug made purely profit,1,0,1,1,0,0,0,0,0,0,0,0
 shocker new kraveburger contains cells monkey kidneys infected pigs human abortions kidding common vaccine ingredients tens millions americans put 100 revived article medicin,0,0,0,0,0,0,0,1,0,0,0,0
 boris johnson warns brits third wave covid europe wash shores surely cure vaccine meant stop borisjohnson people put pressure,0,0,0,0,1,0,0,0,0,0,0,0
 abz_the_manc 93rdmin garycennerazzo seancollins66 stupid question answer would need forced untested vaccine immune system good people wh benefit pharma companies government ministers shares 999 recovery rate covid,0,0,1,1,1,0,0,0,0,0,0,0
 kenroth kuku27 need study vaccine makers sure response expected delayed production release pfizer chief record media said week assuring efficacy virus unknown familyroots done estimations,0,1,0,0,0,0,0,0,0,0,0,0
 2 men die japan receiving moderna covid vaccine moderna modernanews covid19 coronavirus coronavirusvaccine takedapharma,1,0,0,0,0,0,0,0,0,0,0,0
 vaccine panic japan suspends moderna batch black particles discovered vials,0,0,0,0,0,0,0,1,0,0,0,0
 borisjohnson company made new vaccine given protection sued anything goes wrong line taking mean may safe take covidvaccine covid19 coronavirus,1,0,0,1,0,0,0,0,0,0,0,0
 dfauchier get job pfizer sure wants one pfizers cover story vaccine killing oldsters causing convulsions healthy people rubbish manufacturing problems public official echoes story gets brownie points,1,0,0,0,0,0,0,0,0,0,0,0
 dont want pfizer vaccine want communist one,0,0,0,0,0,0,0,0,0,0,0,1
 take russian covid vaccine become gmo human russia owns geneshmm guess children would create russian federation vaccine patented changeling 20 version wow gmo changelings unite could new reparations movement,1,0,0,0,0,0,0,0,1,1,0,0
 math selfproclaimed masters universe dont believe math well ya punk yes take todays cases reported divide number 328000000 americans find taking king pfizers vaccines 96 effective,0,1,0,0,0,0,0,0,0,0,0,0
 farrell_katrina jeanef1msp nicolasturgeon drgregorsmith youll get letter 10 weeks telling appt 5 weeks pushing vaccines govt brag many people vaccinated pfizer dont appear impressed either,0,0,0,0,0,0,1,0,0,0,0,0
 rollforsanity richdavisphd catherinemccoin late girls young women vaccination watch science lies profits yet criminalizes prophets pattern create problem sell cure creates problems agenda12,0,0,0,0,0,0,0,0,1,0,0,0
 alarm fda willing issue covid19 vaccine stringent safety testing intensifying pressure trump wants vaccine come stream ready announce election botched preelection political vaccine counterproductive,0,0,1,0,0,0,1,0,0,0,0,0
 warroompandemic chinese wuhan virus conundrum cv19 survivors antibodys protect future cv19 vaccine produce antibodys protect future sounding like democrat version chinese three card monte sayn,0,0,0,0,0,0,0,0,0,1,0,0
 citizen2076 laurie0801 lisamarieboothe wish silenced fauci little fauci virology specialist globe are100s mayo system say using therapeutics prevent deathsfauci major investor pfizer maker vaccine remdisivir follow,1,0,0,0,0,0,0,0,0,0,0,0
 kids age 16 according pfizer get pfizer covid19 mrna vaccine remember,0,0,0,0,0,0,0,0,0,0,0,1
 meaganphelan biontech_group sciencemagazine normal covid vaccine increased ms susceptibility covid vaccine also ms vaccine ms vaccine also increase canser rates needs 1 vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 gavinnewsom true 4 vaccine companies make 72 doses cdc vaccine schedule convicted felons paid 35000000000 thats 35 billion dollars fines last 11 years fraud criminal activity robertfkennedyjr instagram,0,0,0,1,0,0,0,0,0,0,0,0
 bbclaurak matter much pr throw oxford vaccine change shortcomings somewhat discredited china fiasco uk govt never reliable source data convincing regarding vaccine,0,1,0,0,0,0,1,0,0,0,0,0
 bbcnews something actually damage sniffles surely someone creating headaches push hard healthy people normally dont get flu vaccine sudden rush push fast tracked vaccine unknown outcomes,0,0,1,0,0,1,0,0,0,0,0,0
 lynnv378 absolutely moderna connected want none seems wasnt global effort nih involved long agolf acknowledged need one,0,0,1,0,0,0,0,0,0,0,0,0
 bbclaurak tell borisjohnson hes got wrong end stick vaccine passports totalitarianstate come openshops letusout economyisruined helpbusiness conservatives,0,0,0,0,1,0,0,0,0,0,0,0
 though may know rely cdnmedia british officials said friday risks suffering rare blood clots astrazeneca vaccine minuscule outweigh risks someone 40 suffering fatal covid19 case,1,0,0,0,0,0,0,0,0,0,0,0
 data links moderna vaccine doubled risk heart inflammation feds investigating wishtv indianapolis news indiana weather indiana traffic via wish_tv,1,0,0,0,0,0,0,0,0,0,0,0
 dhscgovuk botched regime vaccination pfizer vaccine completely failing follow science letter matthancock jcvi covidvaccine,0,1,0,0,0,0,0,0,0,0,0,0
 health worker alaska serious allergic reaction pfizers vax covid vax rushed instead normal 2 year trials sorry anthonyfauci im waiting taking vaccine,1,0,1,0,0,0,0,0,0,0,0,0
 naninakwal im furious vaccine narrative sold masses high horses covid passports everyone still catch covid everyone still transmit covid difference vaccinated people suffer less symptoms learn lies,1,1,0,0,0,0,0,0,0,0,0,0
 yeah im gonna get covid vaccine available hate needles much id rather get covid,0,0,0,0,0,0,0,0,0,0,0,1
 msrightmsright wait flu vaccine gives even people colds get tested corona,1,0,0,0,0,0,0,0,0,0,0,0
 substantial uncertainty benefit providing astrazeneca covid19 vaccines adults 55 given potential risks said dr shelley deeks vicechair national advisory committee immunisation,1,0,0,0,0,0,0,0,0,0,0,0
 death moderna jab oc cal freeways far dangerous guts flipping covid19 death moderna orange county,1,0,0,0,0,0,0,0,0,0,0,0
 fordnation expfizer head respiratory research dryeadon lung specialist former head public health department drwodarg filed application immediate suspension sars cov 2 vaccine studies particular biontechpfizer,1,0,0,0,0,0,0,0,0,0,0,0
 yall dont think weird every push pfizer vaccine involved majority black people one top scientists black first vaccinated person black staff dancing street black getting ridiculous theyre never forceful,0,0,0,1,0,0,0,0,0,0,0,0
 vgb67 get vaccinated hope best virus still circulating get wee bit ill instead seems plan,0,1,0,0,0,0,0,0,0,0,0,0
 10 ive said worth repeating anyone concerned quickly covidvaccines developed listen acip meetings dozens experts kicking tires moderna data really hard,0,0,1,0,0,0,0,0,0,0,0,0
 science trust dont know pfizers checkered history may wish learn something companys recent criminal civil crimes especially companys covid vaccine promotion set warp speed rollout vaccine,0,0,1,1,0,0,0,0,0,0,0,0
 realdonaldtrump peg baylor ohiostate list 13 sarscov2 vaccines personally im interested 7 9 please aware suspicions grow nanoparticles pfizers covid19 vaccine trigger rare allergic reactions cont unido dobbs,1,0,0,0,0,0,0,1,0,0,0,0
 bill gates moderna making vaccine thatdies use dead weakened virus targets immune system call software life wonder comes expiration date rip,1,0,0,0,0,0,0,0,0,0,0,0
 realdonaldtrump varneyco wh orders fda chief authorize pfizers vaccine today resign get vaccine trump gone,0,0,0,0,0,0,1,0,0,0,0,0
 lisa shaw bbc presenter died astrazeneca covid19 vaccine complications coroner concludes earth young healthy people get waxxed take risk immune system enough chances dying flu 0002,1,0,0,0,0,0,0,0,0,0,0,0
 pfizer conducted unapproved 1996 clinical trial 200 nigerian children experimental antimeningitis drug trovafloxacin without parental consent led death 11 children kidney failure left dozens disabled,1,0,1,1,0,0,0,0,0,0,0,0
 hollymathnerd youre one step ahead im still left wondering people already infected covid need vaccine dont bullshit asumme one less nefarious pfizer wants everyone fork fucking money fiat nation allows,0,0,0,1,0,1,0,0,0,0,0,0
 third australian 61 dies blood disorder taking astrazeneca coronavirus vaccine daily mail online,1,0,0,0,0,0,0,0,0,0,0,0
 benstringer__ dont see point giving vaccine im ngl,0,0,0,0,0,0,0,0,0,0,0,1
 epochtimes moderna vaccine maker fauci gates paying 60 effectiveness fuck fauci,0,1,0,0,0,0,0,0,0,0,0,0
 concoction vaccine rushed experimental gene modification therapy watch make decision whether take tucker,0,0,1,0,0,0,0,0,0,0,0,0
 pfizer metronidazole killed dog needs taken market sign petition via ukchange,0,0,0,1,0,0,0,0,0,0,0,0
 seven people die blood clots oxford jab uk evidence link regulator says still cannot rule link cases blood clots vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 anyone else realised 95 efficacy 8 people 76 people none 16 70 medication comorbidities yet rolled millions pfizer vaccine notapropertrial,0,0,1,0,0,0,0,0,0,0,0,0
 bravelikenick vaccinesinjure vaccinesarenottheanswer please pray nick gauthier healing family,1,0,0,0,0,0,0,0,0,0,0,0
 first read analysis astrazeneca vaccines side effects 52 page document 70 page document astrazeneca vaccine covid19 benefits weigh risks ill staying unvaccinated,1,0,0,0,0,1,0,0,0,0,0,0
 breeze_ca bret_sears data immediateshortterm effects incl moderate serious potentially adverse events translated involved mass vaccination would result millions ppl suffering worse effects vaccine would covid,1,0,0,0,0,0,0,0,0,0,0,0
 huge privacy implications florida gov desantis vows ban vaccine passports biden admin joins forces big tech vaccine passports precursors technology imbedded human body mark beast refuse kill instead,0,0,0,0,1,0,1,0,0,0,0,0
 pro tip probably going mix dare pfizer suggest could know covid vaccine works elections gotta keep people paralyzed fear till biden wins,0,0,0,0,0,0,1,0,0,0,0,0
 jabronius pfoster68 hndytpr andrewf56587981 apparently moderna vaccine give immunity lasts whopping 3 months yeah youre immunity probably trumps,0,1,0,0,0,0,0,0,0,0,0,0
 duncanlindsay grayphil27 carlaspade carly287 metrouk good luck vaccine think ill trust healthy immune system youre welcome take chances experimental vaccine never wish anyone death,0,0,1,0,0,1,0,0,0,0,0,0
 asavagenation impossible know long term affects covid vaccine may us dont want think happens becomes mandatory,1,0,0,0,1,0,0,0,0,0,0,0
 dbongino virginia trying mandate vaccine residents travesty people live many governors mayors r going try follow suit,0,0,0,0,1,0,0,0,0,0,0,0
 jessekellydc covid 19 already mutated dumdums getting shot mightve already exposed several strains whatever mutations occurred vaccine useless,0,1,0,0,0,0,0,0,0,0,0,0
 believe called mutation covid_19 people must realize theyre trying push agendas better way induce fear humanity covid21 coronavirus dont let distract fact vaccine killed nurse,1,0,0,0,0,0,0,0,0,0,0,0
 eyecatcher_pro thats good protect vulnerable let rest us go back sort normality think theres issues oxford vaccine though good enough lots egg faces methinks,0,1,0,0,0,0,0,0,0,0,0,0
 tooobvioustoodl hhsgov fema prevention better dumping millions billions miraculous moderna big pharma like,0,0,0,1,0,0,0,0,0,0,0,0
 takes dna altering covid vaccine longer human put zoo total idiot,1,0,0,0,0,0,0,0,0,0,0,0
 saintrph yeah thats vaccine works theres evidence actually even though knows,0,1,0,0,0,0,0,0,0,0,0,0
 royblunt umkcmedschool one arms vaccine rollout isnt going 50 million people 65 older make 80 deaths perhaps pfizer big pharm afraid death rate plunges one vaccinate silence results huge loss life,1,0,0,0,0,0,0,0,0,0,0,0
 narendramodi boy 16 cardiac arrest exercise following 1 pfizer vaccine dose remaining 7 involved males aged 30 years old higher expected age group based background incidence rates committee noted,1,0,0,0,0,0,0,0,0,0,0,0
 bluebowerbird well certainately dont look far suspicions bill gates russian solidified well gates put forefront vaccine push,0,0,1,0,0,0,0,0,0,0,0,0
 chilligrrrl noodlemaz sspengem kristiwhitephd countries arguing indonesia run o2115 drs died vaccinated crappy sinovac jab careful wish lockdown wait help nations,1,0,0,0,0,0,0,0,0,0,0,0
 pfizer great new technically untested vaccine thatll heal world great take first ensure ill safe trust companies science pfizer oh nononono thatll cutting line well wait,0,0,1,0,0,0,0,0,0,0,0,0
 matthancock reveal truth gsknovavax deal next scam youre wasting taxpayers cash novavax never vaccine public domain entire 20 years biotechnology dodgy usa company,0,0,0,1,0,0,0,0,0,0,0,0
 ive saying awhile time take social distancing seriously dealing vaccinated sheople zombie preparedness,0,1,0,0,0,0,0,0,0,0,0,0
 zerohedge covid manufactured crisis aim mass injection global population pfizer bastards enemy attacking children going sit back take,0,0,0,1,0,0,0,0,1,0,0,0
 please dont take covid vaccine poison another dr heard said start attacking white blood cells 46 months taking,1,0,0,0,0,0,0,0,0,0,0,0
 barely trust johnson johnson baby powder would anyone trust vaccine,0,1,0,0,0,0,0,0,0,0,0,0
 safe pfizer need protection legal action afraid say reason,1,0,0,0,0,0,0,0,0,0,0,0
 borisjohnson wont taking vaccine ever get controlofdiseaseact1984 updated,0,0,0,0,0,0,0,0,0,0,0,1
 donnare96057495 o_rips thats randomized placebo controlled trials need done several years 2 months like covid vaccines,0,0,1,0,0,0,0,0,0,0,0,0
 vaers 56 yo illinois modernavaccine vaccinedeaths writeup pt died 4 days vaccine known reaction vaccination,1,0,0,0,0,0,0,0,0,0,0,0
 alayam pfizer telling pregos keep away vaccine,0,0,0,0,0,1,0,0,0,0,0,0
 johnson johnson vaccine triggering covid19 patientswhich causes blood clot shortly jab problems far mainly vaccines need regular refrigerationwhich ones mainly used low middle income countries big setback,1,0,0,0,0,0,0,0,0,0,0,0
 erinann22319836 stopvaxxedlies juliahadley15 _mamadeb tiochango_ troydee princessocculta pjmoore1958 tigerquinn7 med1cinewoman doritmi mjonesnr useemdumb stewartdrea wendyorent mtb_chum shepard_harley macbaird13 drlindamd autisticshill mjinnj80 frankdelia7 thereal_truther mcfunny beckyjohnson222 vincristine ianfmusgrave krebiozen linnyjackson staci04907284 jolieandrews16 nancie_dolworth fiski70 pedsid4life unhealthytruth tonybaduy jkellyca gnobreakthrough jennr95747931 janeeopie carlsmythe chrisjohnsonmd mel_we89 monstercoyliar takethatcdc lifedorr nelle_lindow bluelionblog badzoot7 luciandipeso actually provaccine advocates thread much aware autism isnt vaccine injury know vaccines dont cause austim suggesting exactly vaccine injuries,1,0,0,0,0,0,0,0,0,0,0,0
 gardasil hpv vaccine contains chemical used biological warfare,0,0,0,0,0,0,0,1,0,0,0,0
 rakieayola difference apart astrazeneca took 1015 years safety trials warp speed vaccine took less year get production like gsks pandemrix damage death reports mounting,1,0,1,0,0,0,0,0,0,0,0,0
 johnson johnson covid vaccine morally wrong catholic bishops caution foxnews take vaccine refuse,0,0,0,0,0,0,0,0,0,0,1,0
 political reasons ny doesnt trust vaccine well dont either anyway pfizers vaccine maybe thats vaccine orange cheeto mfer,0,1,0,0,0,0,0,0,0,0,0,0
 louisetilbrook1 jimmfelton serious problems oxford vaccine wont taking way seen far much vaccine injury already,1,0,0,0,0,0,0,0,0,0,0,0
 priest participated trial unethical moderna vaccine dies suddenly news lifesitenews,1,0,0,0,0,0,0,0,0,0,0,0
 tomandsteffani read military guinea pigs forced vaccine thats utter bullsh former navy wife ombudsmen,0,0,0,0,1,0,0,0,0,0,0,0
 theladychuck kelseythoughtz agreed medical profession corrupted big pharma responded yet unprofitable virus pathetically fear future mandatory sarscov2 vaccine may may effective,0,0,0,1,0,0,0,0,0,0,0,0
 nicolesgrigg phxvahealthcare deptvetaffairs wwiimag wwiimuseum seems like really bad idea seriously doubt pfizer trials anyone even close age enrolled hope doesnt bad side effects many trial volunteers experienced,0,1,0,0,0,0,0,0,0,0,0,0
 beachmilk conspiracywatch gates pusher covid 19 vaccines kill many people ass possible,1,0,0,0,0,0,0,0,1,0,0,0
 read think understand pfizer demands governments gamble state assets secure vaccine deal,0,0,0,1,0,0,0,0,0,0,0,0
 magapupper srpentmound looks like right pace praying get corona crash market something tells mandatory vaccine aint gonna help much tho lmaoo,0,0,0,0,1,0,0,0,0,0,0,0
 narc_problems 5bamo llinwood carolinecreator covid virus smaller pores mask box 95 masks even stated protect covid19 lied moderna vaccine 21 incident rate bells palsy sterilization immune system shutting wake,1,0,0,0,0,0,0,0,1,0,0,0
 bbchughpym breesanna peston cmo_england lbc tomswarbrick1 many people infected new strain covid vaccinated doses told necessary vaccine effective zero antiscience run amok,0,1,0,0,0,0,0,0,0,0,0,0
 safmnews post goes could potentially use making announcement sure yrs ppl still die disease give corona vaccine life time,1,0,0,0,0,0,0,0,0,0,0,0
 stop calling people stupid wanting take vaccine second dumbest shit ive seen today,0,0,0,0,0,0,0,0,0,0,0,1
 timdouglashr coaldragon oh tim nothing could farther truth scared going prepped vaccine little testing horrible agenda attached cheaper ways dealing problem discounted,0,0,1,0,0,0,0,0,0,0,0,0
 reading syncytin_1 youd crazy interfere body pfizer covidvaccine multiplesclerosis pre_eclampsia intrauterine growth restriction pregnantwoman bipolardisorder schizophrenia headache among sideeffects,1,0,0,0,0,0,0,0,0,0,0,0
 simondolan simon lets share truth origin covid 19 pending mandatory vaccines together,0,0,0,0,1,0,0,0,0,0,0,0
 new scam cannot show real proof length socalled immunity old new strains covid19 companies faking vaccine old strains many new strains appearing trying boost astrazenecas falling stock value,0,1,0,1,0,0,0,0,0,0,0,0
 covid19 vaccines peg likely culprit behind severe allergic reactions remote chance moderna covid19 vaccine could cause severe allergic reaction 4,1,0,0,0,0,0,0,0,0,0,0,0
 vaccines gilliankeegan stop playing figures say look us come back bite pfizer vaccine youll vulnerable ppl delayed 2nd dose become ill believe innoculated may,1,1,0,0,0,0,0,0,0,0,0,0
 pfizer pathetic wont take vaccine strictly political hack job potential criminal activity,0,0,0,0,0,1,1,0,0,0,0,0
 govmikedewine wont getting poison injection masks arent required fully vaccinated words f,1,0,0,0,0,0,0,0,0,0,0,0
 kwasernietbij vonderleyen biontech_group pfizer vaccines dont give permanent protection theres real risk covid21 covid22 covid23,0,1,0,0,0,0,0,0,0,0,0,0
 govt never injected citizens anything harmful tuskegee airmen swine flu vaccine pfizer vaccine mfgs enjoy indemnity agreements related adverse events associated covid vaccine 330million inquiring minds want know,1,0,0,0,0,0,0,0,0,0,0,0
 pfizer ceo bourla efficient vaccine machine replace word vaccines population reduction find exactly pfizers efficiency,0,1,0,0,0,0,0,0,0,0,0,0
 artcrunchy wonder mentioning thalidomide pandemrix narcolepsy fact pfizer numerous lawsuits marketing fraud allegations unaproved clinical trials would get ban supposed accept everything ok say,1,0,1,1,0,0,0,0,0,0,0,0
 richieallenshow nhs give staff wonder flu vaccine may soon face staff shortages dozens died south korea recent flu shots,1,0,0,0,0,0,0,0,0,0,0,0
 edelweisskuche tetanus vaccine catholic doctors kenya exposed containing hgc causing infertility,1,0,0,0,0,0,0,0,0,0,0,0
 deanprocter seenbrighterda1 60year old danish woman died blood clot receiving astrazenecas covid19 vaccine highly unusual symptoms according danish medicines agency woman low number blood platelets clots small large vessels well bleeding,1,0,0,0,0,0,0,0,0,0,0,0
 kellyannepolls realdonaldtrump hhsgov pfizer gonna roll arm bend get shot,0,0,0,0,0,0,0,0,0,0,0,1
 build confidence vaccines executives producers pfizer co promoters bill gates co receive television,0,0,0,0,0,0,0,0,0,0,0,1
 francoreda migraine last 2 days good working computer day doesnt help saw mom today glad see terrible reaction vaccine hope brothers dont take 2nd part im watching news far controlling liking,1,0,0,0,0,0,0,0,0,0,0,0
 deplorabledebrn government said flu vaccine may played factor people catching covid,1,0,0,0,0,0,0,0,0,0,0,0
 lbenstead1 lbc nickferrarilbc helen_whately surprise alan dershowitz promoting covid vaccine mandatory requirement good friends biggest pedo world known defended epstein first court trial still remained friends afterwards,0,0,0,0,1,0,0,0,0,0,0,0
 peacenikjohn nikocsfb yeah ill fine normal vaccine covid tests full bars dancing,0,0,0,0,0,0,0,0,0,0,0,1
 good news moderna theres way vaccine going wisely administered isnt safe thats concerning safety signal mrna,0,0,1,0,0,0,0,0,0,0,0,0
 least 2 leading covid vaccines contain fetal tissue research groups trump administrations warpspeed shortlist funding develop vaccine january 2021 robert kennedy jr,0,0,0,0,0,0,0,1,0,0,0,0
 vaccine protects covid doesnt actually make sense people vaccine issue dont told dont take thinking others doesnt make sense vaccine protects,0,1,0,0,0,0,0,0,0,0,0,0
 drericding 170 cases 43000 candidate pfizers trial worldwide thats 02 trial 02 enough clear result trial skipped phase 2 give 75 billion people covid trials complete shambles start,0,0,1,0,0,0,0,0,0,0,0,0
 gaiaphage1 experimental vaccine procedures long term damage virus,1,0,0,0,0,0,0,0,0,0,0,0
 send russians usbrazilindia rescue covid without vaccines russians say hell theyre taking putins covid19 vaccine via yahoonews,0,0,0,0,0,1,0,0,0,1,0,0
 iamcamar1 stefsstuff2 im antivaxxer wont know reaction surprising considering herpes zoster take easy awhile monitor temp normal day two covid vax get boss got feverfatigue,0,0,0,0,0,1,0,0,0,0,0,0
 licklemissmitch wouldnt say dont believe science gave us covid vaccine,0,0,0,0,0,0,0,0,0,0,0,1
 v_j_freeman harveybotblue davejackson9876 emmakennedy show evidence pfizer vaccine still effective 12 weeks im open persuasion evidence,0,1,0,0,0,0,0,0,0,0,0,0
 francispouliot_ make sure get chipped vaccinated first,0,0,0,0,0,0,0,1,1,0,0,0
 vaccinated people catch viruses told herd immunity weakened minority unvaccinated people didnt catch viruses ratinale thank herd immunity fact didnt catch viruses dont spread stopvaccines,0,0,0,0,0,1,0,0,0,0,0,0
 truthshamesthe6 fitzfun2011 wrongonceagain devisridhar nadhimzahawi read johnson johnson works every variant think would better three vaccine able take either ones offer,0,0,0,0,0,0,0,0,0,0,0,1
 mushroomreaper1 geraldmcdornan michaelobrienmp leftist dictator dan victoria puppet deep state real owners world dictate crush western economies enslave humanity remove human freedoms rights power control mandate mask bill gates covid 19 vaccine,0,0,0,0,1,0,1,0,1,0,0,0
 set get together start fight back ihavehadenough getbillgates novaccines,0,0,0,0,0,0,0,0,1,0,0,0
 shove sun dont shine borisjohnsonmatthancock hospitals told get ready covid vaccine 3 weeks,0,0,1,0,0,0,0,0,0,0,0,0
 riprj175 fuck big pharma vaccine given money power ever 2020 oh save us pfizer gsk pfftnever could,0,0,0,1,0,0,0,0,0,0,0,0
 remember rushing youngest hospital allergic reaction caused anaphylactic shock nearly died wont pfizer vaccine uk issues allergy warning pfizer covid19 vaccine patients fall ill via nypost,1,0,0,0,0,0,0,0,0,0,0,0
 bill gates wants us vaccinated wearing masks since start plandemic ive seen many photos partner wearing mask ive seen video footage wearing masks worldwide joke,0,0,0,0,0,0,0,0,0,0,0,1
 storkboris jacc_opi eu_commission uk still eu rules regulations authorised use nonapproved vaccine eu country could done stupid also means uk taxpayer liable whatever problems rise future pfizer,1,0,0,0,0,0,0,0,0,0,0,0
 tuesday leaders catholic church issued statement urging catholics avoid taking johnson johnsons covid19 vaccine due questions produced,0,0,0,0,0,0,0,0,0,0,1,0
 skynews pfizer first ones get vaccinated live tv,0,0,0,1,0,0,0,0,0,0,0,0
 even im surprised hearing azn oxfordvaccine 8 effective 65 yearolds prob 0 3 months true devastating false security vaccinated w covidvaccine might turn,0,1,0,0,0,0,0,0,0,0,0,0
 search results vaers database 33ypfizer covidvaccine comirnaty psychosis neurology patient experienced neck pain decrease general condition suspected acute psychosis 8 days vaccination,1,0,0,0,0,0,0,0,0,0,0,0
 pooyakazemi1983 sailorrooscout youre knowingly peddling vaccine science pharmaceutical employee put twitter moderna sell vaccine brilliant isnt corrupt,0,0,0,1,0,0,0,0,0,0,0,0
 fully vaccinated getting infected demonstrating yet vaccines dont really work promised,0,1,0,0,0,0,0,0,0,0,0,0
 julius_s_malema sophie_mokoena sputnikvaccine plandemic exposed lack superior logic vaccine agenda planned dark imperialist forces,0,0,0,0,0,0,0,0,1,0,0,0
 holy crpterrible news 15 million doses johnson johnson vaccine destroyed subcontractor mishap,1,0,0,0,0,0,0,0,0,0,0,0
 theolady4 vaccination passports never required never pushed drugs still trial stages get vaccines long term tested safe ask sensible people,0,0,1,0,1,0,0,0,0,0,0,0
 hell vaccines boris care explainlateral flow tests covid boris johnson says everybody get two free tests week politics news,0,0,0,0,0,0,1,0,0,0,0,0
 im pretty glad didnt sign first round well didnt take longny post critical care nurse nyc received first covid19 vaccine us falls coma,1,0,0,0,0,0,0,0,0,0,0,0
 quitfixnggames love news keeps touting brand names pfizer vaccine delivered fedex like big never ending non stop commercial,0,0,0,1,0,0,0,0,0,0,0,0
 end_thefederalr understanding pfizers vaccine comirnaty first covid_19 vaccine approved licensed us_fda back august isnt pfizer liable adverse reactions events recipients may experience,1,0,0,0,0,0,0,0,0,0,0,0
 johnnydontlike let convicts get covid vaccine first cant use covid19 excuse empty prisons im getting vaccine,0,0,0,0,0,0,0,0,0,0,0,1
 realdenisewelch ask billy gates given much money uk healthmediapolitical establishment may answer sell vaccine 427 pop math,0,0,0,1,0,0,0,0,0,0,0,0
 tatella123 anasha47662718 reqvenge2020 kirstiealley thats true vaccine worse yet modernas uses mrna messes dna telling produce proteins fight covid19 wouldnt take anything messes dna genes,0,0,0,0,0,0,0,1,1,0,0,0
 eugenics 101 around 60 whove died covid disabilitymany elderly would rather vaccine herdedtold must deaths 80s shot exponentially immediately pfizer admits suppressed immunity least week,1,0,0,0,0,0,0,0,0,0,0,0
 get vaccine freedoms returned yet another borisjohnson lie mass protests hope ever free,0,0,0,0,0,0,1,0,0,0,0,0
 matthancock care pfizer form manipulating data check lied zoloft many died wont take dna altering vaccine worlds first mrna production less year even though vaccines take 1015 years,1,0,1,0,0,0,0,0,1,0,0,0
 thedweebster windupbird2017 oh sorry public health scotland study effectiveness hospitalisation fell 70 56 weeks first pfizer dose thats pretty low compared everything know covid vaccines leaves vulnerable lot needless risk,0,1,0,0,0,0,0,0,0,0,0,0
 nolifeshaq anyone take vaccine idiot mean many side effects,1,0,0,0,0,0,0,0,0,0,0,0
 bratton oldest one behind vaccine sin,0,0,0,0,0,0,0,0,0,0,1,0
 adamseconomics would take vaccine seeing astrazenecaoxfords vaccine also contains nanomaterials,0,0,0,0,0,0,0,1,0,0,0,0
